"film_id","title","days","amount"
817,"Soldiers Evolution","1","4.99"
817,"Soldiers Evolution","2","4.99"
817,"Soldiers Evolution","4","4.99"
817,"Soldiers Evolution","5","4.99"
817,"Soldiers Evolution","8","6.99"
818,"Something Duck","0","4.99"
818,"Something Duck","1","4.99"
818,"Something Duck","2","4.99"
818,"Something Duck","3","4.99"
818,"Something Duck","4","4.99"
818,"Something Duck","4","5.99"
818,"Something Duck","5","5.99"
818,"Something Duck","7","8.99"
818,"Something Duck","8","9.99"
818,"Something Duck","9","9.99"
819,"Song Hedwig","0","0.99"
819,"Song Hedwig","4","1.99"
819,"Song Hedwig","5","2.99"
819,"Song Hedwig","5","3.99"
819,"Song Hedwig","6","3.99"
819,"Song Hedwig","7","5.99"
819,"Song Hedwig","9","6.99"
819,"Song Hedwig",NULL,"0.99"
820,"Sons Interview","1","2.99"
820,"Sons Interview","2","2.99"
820,"Sons Interview","3","2.99"
820,"Sons Interview","3","3.99"
820,"Sons Interview","4","4.99"
820,"Sons Interview","5","5.99"
820,"Sons Interview","6","5.99"
820,"Sons Interview","7","7.99"
820,"Sons Interview","8","7.99"
820,"Sons Interview","9","8.99"
820,"Sons Interview",NULL,"2.99"
820,"Sons Interview",NULL,"7.98"
821,"Sorority Queen","0","0.99"
821,"Sorority Queen","1","0.99"
821,"Sorority Queen","2","0.99"
821,"Sorority Queen","6","0.99"
821,"Sorority Queen","6","1.99"
821,"Sorority Queen","7","2.99"
821,"Sorority Queen","8","2.99"
821,"Sorority Queen","8","3.99"
822,"Soup Wisdom","0","0.99"
822,"Soup Wisdom","1","0.99"
822,"Soup Wisdom","3","0.99"
822,"Soup Wisdom","6","1.99"
822,"Soup Wisdom","7","1.99"
822,"Soup Wisdom","8","3.99"
823,"South Wait","0","2.99"
823,"South Wait","1","2.99"
823,"South Wait","2","2.99"
823,"South Wait","4","3.99"
823,"South Wait","5","3.99"
823,"South Wait","5","4.99"
823,"South Wait","6","5.99"
823,"South Wait","7","5.99"
823,"South Wait","7","6.99"
823,"South Wait","8","6.99"
823,"South Wait","8","7.99"
823,"South Wait",NULL,"2.99"
824,"Spartacus Cheaper","2","4.99"
824,"Spartacus Cheaper","3","4.99"
824,"Spartacus Cheaper","4","5.99"
824,"Spartacus Cheaper","6","6.99"
824,"Spartacus Cheaper","6","7.99"
824,"Spartacus Cheaper","7","8.99"
825,"Speakeasy Date","0","2.99"
825,"Speakeasy Date","1","2.99"
825,"Speakeasy Date","2","2.99"
825,"Speakeasy Date","4","2.99"
825,"Speakeasy Date","5","2.99"
825,"Speakeasy Date","6","2.99"
825,"Speakeasy Date","7","3.99"
825,"Speakeasy Date","7","4.99"
825,"Speakeasy Date","8","5.99"
825,"Speakeasy Date","9","5.99"
826,"Speed Suit","2","4.99"
826,"Speed Suit","3","4.99"
826,"Speed Suit","5","4.99"
826,"Speed Suit","6","4.99"
826,"Speed Suit","8","5.99"
826,"Speed Suit","9","7.99"
827,"Spice Sorority","0","4.99"
827,"Spice Sorority","1","4.99"
827,"Spice Sorority","2","4.99"
827,"Spice Sorority","3","4.99"
827,"Spice Sorority","4","4.99"
827,"Spice Sorority","5","5.99"
827,"Spice Sorority","6","5.99"
827,"Spice Sorority","6","6.99"
827,"Spice Sorority","7","7.99"
827,"Spice Sorority","9","8.99"
828,"Spiking Element","0","2.99"
828,"Spiking Element","2","2.99"
828,"Spiking Element","3","2.99"
828,"Spiking Element","4","2.99"
828,"Spiking Element","6","2.99"
828,"Spiking Element","7","2.99"
828,"Spiking Element","8","3.99"
828,"Spiking Element","8","4.99"
829,"Spinal Rocky","2","2.99"
829,"Spinal Rocky","4","2.99"
829,"Spinal Rocky","5","2.99"
829,"Spinal Rocky","7","2.99"
829,"Spinal Rocky","8","3.99"
830,"Spirit Flintstones","0","0.99"
830,"Spirit Flintstones","1","0.99"
830,"Spirit Flintstones","2","0.99"
830,"Spirit Flintstones","3","0.99"
830,"Spirit Flintstones","4","0.99"
830,"Spirit Flintstones","5","0.99"
830,"Spirit Flintstones","6","0.99"
830,"Spirit Flintstones","7","0.99"
830,"Spirit Flintstones","8","1.99"
831,"Spirited Casualties","1","0.99"
831,"Spirited Casualties","3","0.99"
831,"Spirited Casualties","4","0.99"
831,"Spirited Casualties","5","1.99"
831,"Spirited Casualties","6","1.99"
831,"Spirited Casualties","8","4.99"
832,"Splash Gump","1","0.99"
832,"Splash Gump","3","0.99"
832,"Splash Gump","4","0.99"
832,"Splash Gump","5","1.99"
832,"Splash Gump","6","1.99"
832,"Splash Gump","7","2.99"
832,"Splash Gump","8","3.99"
832,"Splash Gump","8","4.99"
832,"Splash Gump","9","4.99"
832,"Splash Gump","9","5.99"
833,"Splendor Patton","0","0.99"
833,"Splendor Patton","1","0.99"
833,"Splendor Patton","2","0.99"
833,"Splendor Patton","3","0.99"
833,"Splendor Patton","4","0.99"
833,"Splendor Patton","5","0.99"
833,"Splendor Patton","5","1.99"
833,"Splendor Patton","6","1.99"
833,"Splendor Patton","7","2.99"
833,"Splendor Patton","8","4.99"
833,"Splendor Patton","9","4.99"
834,"Spoilers Hellfighters","0","0.99"
834,"Spoilers Hellfighters","2","0.99"
834,"Spoilers Hellfighters","3","0.99"
834,"Spoilers Hellfighters","5","1.99"
834,"Spoilers Hellfighters","5","2.99"
834,"Spoilers Hellfighters","8","4.99"
835,"Spy Mile","1","2.99"
835,"Spy Mile","2","2.99"
835,"Spy Mile","3","2.99"
835,"Spy Mile","4","2.99"
835,"Spy Mile","5","2.99"
835,"Spy Mile","6","3.99"
835,"Spy Mile","7","3.99"
835,"Spy Mile","8","5.99"
835,"Spy Mile","9","5.99"
836,"Squad Fish","1","2.99"
836,"Squad Fish","2","2.99"
836,"Squad Fish","5","4.99"
836,"Squad Fish","5","5.99"
837,"Stage World","0","2.99"
837,"Stage World","3","2.99"
837,"Stage World","4","3.99"
837,"Stage World","5","4.99"
837,"Stage World","6","4.99"
837,"Stage World","7","5.99"
837,"Stage World","7","6.99"
837,"Stage World","8","6.99"
838,"Stagecoach Armageddon","1","4.99"
838,"Stagecoach Armageddon","3","4.99"
838,"Stagecoach Armageddon","4","4.99"
838,"Stagecoach Armageddon","5","5.99"
838,"Stagecoach Armageddon","6","5.99"
838,"Stagecoach Armageddon","6","6.99"
838,"Stagecoach Armageddon","7","6.99"
838,"Stagecoach Armageddon","7","7.99"
838,"Stagecoach Armageddon","8","8.99"
839,"Stallion Sundance","0","0.99"
839,"Stallion Sundance","1","0.99"
839,"Stallion Sundance","2","0.99"
839,"Stallion Sundance","6","1.99"
840,"Stampede Disturbing","0","0.99"
840,"Stampede Disturbing","1","0.99"
840,"Stampede Disturbing","2","0.99"
840,"Stampede Disturbing","3","0.99"
840,"Stampede Disturbing","5","0.99"
840,"Stampede Disturbing","6","2.99"
840,"Stampede Disturbing","7","2.99"
840,"Stampede Disturbing","8","3.99"
840,"Stampede Disturbing","8","4.99"
840,"Stampede Disturbing","9","4.99"
841,"Star Operation","1","2.99"
841,"Star Operation","2","2.99"
841,"Star Operation","3","2.99"
841,"Star Operation","4","2.99"
841,"Star Operation","5","2.99"
841,"Star Operation","6","3.99"
841,"Star Operation","6","4.99"
841,"Star Operation","7","4.99"
841,"Star Operation","8","5.99"
841,"Star Operation","8","6.99"
841,"Star Operation","9","6.99"
841,"Star Operation",NULL,"2.99"
842,"State Wasteland","1","2.99"
842,"State Wasteland","2","2.99"
842,"State Wasteland","6","4.99"
842,"State Wasteland","6","5.99"
842,"State Wasteland","7","5.99"
842,"State Wasteland","7","6.99"
842,"State Wasteland","8","6.99"
842,"State Wasteland","8","7.99"
842,"State Wasteland",NULL,"0.00"
843,"Steel Santa","0","4.99"
843,"Steel Santa","1","4.99"
843,"Steel Santa","2","4.99"
843,"Steel Santa","3","4.99"
843,"Steel Santa","4","4.99"
843,"Steel Santa","4","5.99"
843,"Steel Santa","5","5.99"
843,"Steel Santa","5","6.99"
843,"Steel Santa","6","6.99"
843,"Steel Santa","7","7.99"
843,"Steel Santa","7","8.99"
843,"Steel Santa","8","9.99"
843,"Steel Santa","9","9.99"
844,"Steers Armageddon","0","4.99"
844,"Steers Armageddon","1","4.99"
844,"Steers Armageddon","3","4.99"
844,"Steers Armageddon","4","4.99"
844,"Steers Armageddon","5","4.99"
844,"Steers Armageddon","6","4.99"
844,"Steers Armageddon","6","5.99"
844,"Steers Armageddon","7","6.99"
844,"Steers Armageddon","8","6.99"
844,"Steers Armageddon","8","7.99"
844,"Steers Armageddon","9","7.99"
845,"Stepmom Dream","1","4.99"
845,"Stepmom Dream","3","4.99"
845,"Stepmom Dream","4","4.99"
845,"Stepmom Dream","5","4.99"
845,"Stepmom Dream","6","4.99"
845,"Stepmom Dream","7","4.99"
845,"Stepmom Dream","7","5.99"
845,"Stepmom Dream","8","5.99"
845,"Stepmom Dream","9","7.99"
846,"Sting Personal","1","4.99"
846,"Sting Personal","2","4.99"
846,"Sting Personal","3","4.99"
846,"Sting Personal","4","5.99"
846,"Sting Personal","4","6.99"
846,"Sting Personal","5","7.99"
846,"Sting Personal","6","7.99"
846,"Sting Personal","7","8.99"
846,"Sting Personal","7","9.99"
846,"Sting Personal","8","9.99"
846,"Sting Personal","9","10.99"
846,"Sting Personal","9","11.99"
847,"Stock Glass","0","2.99"
847,"Stock Glass","1","2.99"
847,"Stock Glass","2","2.99"
847,"Stock Glass","3","2.99"
847,"Stock Glass","5","2.99"
847,"Stock Glass","6","2.99"
847,"Stock Glass","7","2.99"
847,"Stock Glass","7","3.99"
847,"Stock Glass","9","5.99"
848,"Stone Fire","2","0.99"
848,"Stone Fire","3","0.99"
848,"Stone Fire","4","1.99"
848,"Stone Fire","5","2.99"
848,"Stone Fire","5","3.99"
848,"Stone Fire","6","3.99"
848,"Stone Fire","6","4.99"
848,"Stone Fire","7","5.99"
849,"Storm Happiness","0","0.99"
849,"Storm Happiness","1","0.99"
849,"Storm Happiness","2","0.99"
849,"Storm Happiness","3","0.99"
849,"Storm Happiness","4","0.99"
849,"Storm Happiness","5","0.99"
849,"Storm Happiness","6","0.99"
849,"Storm Happiness","6","1.99"
849,"Storm Happiness","7","1.99"
849,"Storm Happiness","7","2.99"
849,"Storm Happiness","8","3.99"
849,"Storm Happiness","9","3.99"
850,"Story Side","0","0.99"
850,"Story Side","1","0.99"
850,"Story Side","2","0.99"
850,"Story Side","3","0.99"
850,"Story Side","4","0.99"
850,"Story Side","5","0.99"
850,"Story Side","7","0.99"
850,"Story Side","7","1.99"
850,"Story Side","8","1.99"
850,"Story Side","8","2.99"
850,"Story Side","9","2.99"
851,"Straight Hours","0","0.99"
851,"Straight Hours","1","0.99"
851,"Straight Hours","3","0.99"
851,"Straight Hours","4","1.99"
851,"Straight Hours","4","2.99"
851,"Straight Hours","5","2.99"
851,"Straight Hours","5","3.99"
851,"Straight Hours","7","4.99"
851,"Straight Hours","8","6.99"
851,"Straight Hours","9","6.99"
852,"Strangelove Desire","0","0.99"
852,"Strangelove Desire","2","0.99"
852,"Strangelove Desire","3","0.99"
852,"Strangelove Desire","4","0.99"
852,"Strangelove Desire","4","1.99"
852,"Strangelove Desire","5","2.99"
852,"Strangelove Desire","6","2.99"
852,"Strangelove Desire","6","3.99"
852,"Strangelove Desire","7","3.99"
852,"Strangelove Desire","7","4.99"
852,"Strangelove Desire","8","4.99"
852,"Strangelove Desire","8","5.99"
853,"Stranger Strangers","0","4.99"
853,"Stranger Strangers","1","4.99"
853,"Stranger Strangers","2","4.99"
853,"Stranger Strangers","4","5.99"
853,"Stranger Strangers","6","7.99"
853,"Stranger Strangers","7","9.99"
853,"Stranger Strangers","9","10.99"
854,"Strangers Graffiti","1","4.99"
854,"Strangers Graffiti","2","4.99"
854,"Strangers Graffiti","3","4.99"
854,"Strangers Graffiti","4","4.99"
854,"Strangers Graffiti","6","6.99"
854,"Strangers Graffiti","7","7.99"
854,"Strangers Graffiti","7","8.99"
854,"Strangers Graffiti","8","8.99"
854,"Strangers Graffiti","8","9.99"
854,"Strangers Graffiti","9","9.99"
855,"Streak Ridgemont","2","0.99"
855,"Streak Ridgemont","3","0.99"
855,"Streak Ridgemont","4","0.99"
855,"Streak Ridgemont","5","0.99"
855,"Streak Ridgemont","6","0.99"
855,"Streak Ridgemont","8","1.99"
855,"Streak Ridgemont","8","2.99"
855,"Streak Ridgemont","9","2.99"
855,"Streak Ridgemont",NULL,"0.99"
856,"Streetcar Intentions","0","4.99"
856,"Streetcar Intentions","1","4.99"
856,"Streetcar Intentions","2","4.99"
856,"Streetcar Intentions","3","4.99"
856,"Streetcar Intentions","4","4.99"
856,"Streetcar Intentions","7","6.99"
856,"Streetcar Intentions","7","7.99"
856,"Streetcar Intentions","9","8.99"
857,"Strictly Scarface","0","2.99"
857,"Strictly Scarface","1","2.99"
857,"Strictly Scarface","2","2.99"
857,"Strictly Scarface","3","2.99"
857,"Strictly Scarface","4","3.99"
857,"Strictly Scarface","4","4.99"
857,"Strictly Scarface","5","4.99"
857,"Strictly Scarface","5","5.99"
857,"Strictly Scarface","6","5.99"
857,"Strictly Scarface","6","6.99"
857,"Strictly Scarface","7","6.99"
857,"Strictly Scarface","7","7.99"
857,"Strictly Scarface","9","8.99"
858,"Submarine Bed","0","4.99"
858,"Submarine Bed","1","4.99"
858,"Submarine Bed","2","4.99"
858,"Submarine Bed","3","4.99"
858,"Submarine Bed","5","4.99"
858,"Submarine Bed","5","5.99"
858,"Submarine Bed","7","7.99"
858,"Submarine Bed","8","7.99"
858,"Submarine Bed","8","8.99"
859,"Sugar Wonka","0","4.99"
859,"Sugar Wonka","1","4.99"
859,"Sugar Wonka","2","4.99"
859,"Sugar Wonka","3","5.99"
859,"Sugar Wonka","4","5.99"
859,"Sugar Wonka","5","6.99"
859,"Sugar Wonka","5","7.99"
859,"Sugar Wonka","7","8.99"
861,"Suit Walls","1","4.99"
861,"Suit Walls","2","4.99"
861,"Suit Walls","3","4.99"
861,"Suit Walls","3","5.99"
861,"Suit Walls","4","5.99"
861,"Suit Walls","4","6.99"
861,"Suit Walls","5","6.99"
861,"Suit Walls","6","7.99"
861,"Suit Walls","7","8.99"
861,"Suit Walls","7","9.99"
861,"Suit Walls","8","10.99"
861,"Suit Walls","9","10.99"
861,"Suit Walls",NULL,"4.99"
862,"Summer Scarface","0","0.99"
862,"Summer Scarface","1","0.99"
862,"Summer Scarface","2","0.99"
862,"Summer Scarface","3","0.99"
862,"Summer Scarface","6","1.99"
862,"Summer Scarface","6","2.99"
862,"Summer Scarface","7","2.99"
862,"Summer Scarface","7","3.99"
862,"Summer Scarface","8","3.99"
862,"Summer Scarface","9","4.99"
862,"Summer Scarface",NULL,"0.99"
863,"Sun Confessions","0","0.99"
863,"Sun Confessions","2","0.99"
863,"Sun Confessions","3","0.99"
863,"Sun Confessions","4","0.99"
863,"Sun Confessions","5","1.99"
863,"Sun Confessions","6","1.99"
863,"Sun Confessions","6","2.99"
863,"Sun Confessions","7","2.99"
863,"Sun Confessions","7","3.99"
863,"Sun Confessions","8","3.99"
863,"Sun Confessions","8","4.99"
864,"Sundance Invasion","0","0.99"
864,"Sundance Invasion","1","0.99"
864,"Sundance Invasion","2","0.99"
864,"Sundance Invasion","3","0.99"
864,"Sundance Invasion","4","0.99"
864,"Sundance Invasion","5","0.99"
864,"Sundance Invasion","5","1.99"
864,"Sundance Invasion","6","1.99"
864,"Sundance Invasion","6","2.99"
864,"Sundance Invasion","7","3.99"
864,"Sundance Invasion","8","3.99"
864,"Sundance Invasion","8","4.99"
864,"Sundance Invasion",NULL,"0.99"
865,"Sunrise League","1","4.99"
865,"Sunrise League","2","4.99"
865,"Sunrise League","3","4.99"
865,"Sunrise League","3","5.99"
865,"Sunrise League","5","7.99"
865,"Sunrise League","6","7.99"
865,"Sunrise League","6","8.99"
865,"Sunrise League","7","8.99"
865,"Sunrise League","7","9.99"
865,"Sunrise League","8","9.99"
865,"Sunrise League","8","10.99"
865,"Sunrise League","9","10.99"
866,"Sunset Racer","2","0.99"
866,"Sunset Racer","3","0.99"
866,"Sunset Racer","5","0.99"
866,"Sunset Racer","6","1.99"
866,"Sunset Racer","8","3.99"
867,"Super Wyoming","0","4.99"
867,"Super Wyoming","1","4.99"
867,"Super Wyoming","3","4.99"
867,"Super Wyoming","4","4.99"
867,"Super Wyoming","5","4.99"
867,"Super Wyoming","6","5.99"
867,"Super Wyoming","7","6.99"
867,"Super Wyoming","7","7.99"
867,"Super Wyoming","8","8.99"
867,"Super Wyoming","9","8.99"
868,"Superfly Trip","1","0.99"
868,"Superfly Trip","2","0.99"
868,"Superfly Trip","3","0.99"
868,"Superfly Trip","7","2.99"
868,"Superfly Trip","8","4.99"
869,"Suspects Quills","0","2.99"
869,"Suspects Quills","1","2.99"
869,"Suspects Quills","2","2.99"
869,"Suspects Quills","3","2.99"
869,"Suspects Quills","4","3.99"
869,"Suspects Quills","5","3.99"
869,"Suspects Quills","5","4.99"
869,"Suspects Quills","6","4.99"
869,"Suspects Quills","6","5.99"
869,"Suspects Quills","7","5.99"
869,"Suspects Quills","7","6.99"
869,"Suspects Quills","8","6.99"
869,"Suspects Quills",NULL,"2.99"
870,"Swarm Gold","0","0.99"
870,"Swarm Gold","1","0.99"
870,"Swarm Gold","2","0.99"
870,"Swarm Gold","3","0.99"
870,"Swarm Gold","4","1.99"
870,"Swarm Gold","5","1.99"
870,"Swarm Gold","6","3.99"
870,"Swarm Gold","7","4.99"
870,"Swarm Gold","8","4.99"
870,"Swarm Gold","8","5.99"
870,"Swarm Gold","9","5.99"
870,"Swarm Gold","9","6.99"
870,"Swarm Gold",NULL,"0.99"
871,"Sweden Shining","1","4.99"
871,"Sweden Shining","4","4.99"
871,"Sweden Shining","5","4.99"
871,"Sweden Shining","6","4.99"
871,"Sweden Shining","6","5.99"
871,"Sweden Shining","7","6.99"
871,"Sweden Shining","8","6.99"
871,"Sweden Shining","8","7.99"
871,"Sweden Shining","9","7.99"
871,"Sweden Shining",NULL,"5.98"
872,"Sweet Brotherhood","0","2.99"
872,"Sweet Brotherhood","1","2.99"
872,"Sweet Brotherhood","2","2.99"
872,"Sweet Brotherhood","3","2.99"
872,"Sweet Brotherhood","7","6.99"
872,"Sweet Brotherhood","7","7.99"
872,"Sweet Brotherhood","8","8.99"
872,"Sweet Brotherhood","9","8.99"
873,"Sweethearts Suspects","0","0.99"
873,"Sweethearts Suspects","1","0.99"
873,"Sweethearts Suspects","2","0.99"
873,"Sweethearts Suspects","3","0.99"
873,"Sweethearts Suspects","3","1.99"
873,"Sweethearts Suspects","4","2.99"
873,"Sweethearts Suspects","5","2.99"
873,"Sweethearts Suspects","6","3.99"
873,"Sweethearts Suspects","6","4.99"
873,"Sweethearts Suspects","8","5.99"
873,"Sweethearts Suspects","8","6.99"
873,"Sweethearts Suspects","9","6.99"
873,"Sweethearts Suspects",NULL,"0.99"
875,"Talented Homicide","0","0.99"
875,"Talented Homicide","1","0.99"
875,"Talented Homicide","2","0.99"
875,"Talented Homicide","3","0.99"
875,"Talented Homicide","4","0.99"
875,"Talented Homicide","5","0.99"
875,"Talented Homicide","6","0.99"
875,"Talented Homicide","7","1.99"
875,"Talented Homicide","7","2.99"
875,"Talented Homicide","8","2.99"
875,"Talented Homicide","9","3.99"
876,"Tarzan Videotape","0","2.99"
876,"Tarzan Videotape","1","2.99"
876,"Tarzan Videotape","2","2.99"
876,"Tarzan Videotape","3","3.99"
876,"Tarzan Videotape","5","5.99"
876,"Tarzan Videotape","6","5.99"
876,"Tarzan Videotape","7","6.99"
876,"Tarzan Videotape","9","8.99"
877,"Taxi Kick","0","0.99"
877,"Taxi Kick","1","0.99"
877,"Taxi Kick","2","0.99"
877,"Taxi Kick","3","0.99"
877,"Taxi Kick","4","0.99"
877,"Taxi Kick","5","1.99"
877,"Taxi Kick","5","2.99"
877,"Taxi Kick","6","3.99"
877,"Taxi Kick","7","3.99"
877,"Taxi Kick","8","4.99"
877,"Taxi Kick","8","5.99"
878,"Teen Apollo","1","4.99"
878,"Teen Apollo","2","4.99"
878,"Teen Apollo","3","5.99"
878,"Teen Apollo","4","6.99"
878,"Teen Apollo","6","7.99"
878,"Teen Apollo","6","8.99"
878,"Teen Apollo","7","9.99"
878,"Teen Apollo","8","10.99"
878,"Teen Apollo","9","10.99"
879,"Telegraph Voyage","2","4.99"
879,"Telegraph Voyage","3","4.99"
879,"Telegraph Voyage","3","5.99"
879,"Telegraph Voyage","4","5.99"
879,"Telegraph Voyage","5","6.99"
879,"Telegraph Voyage","5","7.99"
879,"Telegraph Voyage","6","8.99"
879,"Telegraph Voyage","7","8.99"
879,"Telegraph Voyage","7","9.99"
879,"Telegraph Voyage","8","9.99"
879,"Telegraph Voyage","8","10.99"
879,"Telegraph Voyage","9","10.99"
880,"Telemark Heartbreakers","0","2.99"
880,"Telemark Heartbreakers","1","2.99"
880,"Telemark Heartbreakers","2","2.99"
880,"Telemark Heartbreakers","3","2.99"
880,"Telemark Heartbreakers","5","2.99"
880,"Telemark Heartbreakers","6","2.99"
880,"Telemark Heartbreakers","6","3.99"
880,"Telemark Heartbreakers","7","3.99"
880,"Telemark Heartbreakers","7","4.99"
880,"Telemark Heartbreakers","8","4.99"
880,"Telemark Heartbreakers","8","5.99"
880,"Telemark Heartbreakers","9","6.99"
881,"Temple Attraction","0","4.99"
881,"Temple Attraction","1","4.99"
881,"Temple Attraction","2","4.99"
881,"Temple Attraction","3","4.99"
881,"Temple Attraction","5","4.99"
881,"Temple Attraction","5","5.99"
881,"Temple Attraction","7","7.99"
881,"Temple Attraction","9","8.99"
882,"Tenenbaums Command","0","0.99"
882,"Tenenbaums Command","1","0.99"
882,"Tenenbaums Command","3","0.99"
882,"Tenenbaums Command","5","1.99"
882,"Tenenbaums Command","5","2.99"
882,"Tenenbaums Command","7","4.99"
883,"Tequila Past","0","4.99"
883,"Tequila Past","1","4.99"
883,"Tequila Past","6","5.99"
883,"Tequila Past","7","6.99"
884,"Terminator Club","2","4.99"
884,"Terminator Club","4","4.99"
884,"Terminator Club","6","5.99"
884,"Terminator Club","6","6.99"
884,"Terminator Club","8","7.99"
884,"Terminator Club","9","8.99"
885,"Texas Watch","1","0.99"
885,"Texas Watch","2","0.99"
885,"Texas Watch","4","0.99"
885,"Texas Watch","6","0.99"
886,"Theory Mermaid","1","0.99"
886,"Theory Mermaid","3","0.99"
886,"Theory Mermaid","4","0.99"
886,"Theory Mermaid","6","2.99"
886,"Theory Mermaid","8","3.99"
886,"Theory Mermaid","8","4.99"
886,"Theory Mermaid","9","4.99"
886,"Theory Mermaid",NULL,"3.98"
887,"Thief Pelican","1","4.99"
887,"Thief Pelican","2","4.99"
887,"Thief Pelican","3","4.99"
887,"Thief Pelican","4","4.99"
887,"Thief Pelican","5","5.99"
887,"Thief Pelican","6","5.99"
887,"Thief Pelican","6","6.99"
887,"Thief Pelican","7","7.99"
887,"Thief Pelican","9","8.99"
888,"Thin Sagebrush","0","4.99"
888,"Thin Sagebrush","1","4.99"
888,"Thin Sagebrush","2","4.99"
888,"Thin Sagebrush","3","4.99"
888,"Thin Sagebrush","4","4.99"
888,"Thin Sagebrush","8","7.99"
888,"Thin Sagebrush","9","8.99"
888,"Thin Sagebrush","9","9.99"
889,"Ties Hunger","2","4.99"
889,"Ties Hunger","3","4.99"
889,"Ties Hunger","4","5.99"
889,"Ties Hunger","4","6.99"
889,"Ties Hunger","5","6.99"
889,"Ties Hunger","6","8.99"
889,"Ties Hunger","7","8.99"
889,"Ties Hunger","7","9.99"
889,"Ties Hunger","9","11.99"
890,"Tights Dawn","0","0.99"
890,"Tights Dawn","1","0.99"
890,"Tights Dawn","2","0.99"
890,"Tights Dawn","3","0.99"
890,"Tights Dawn","4","0.99"
890,"Tights Dawn","5","1.99"
890,"Tights Dawn","6","1.99"
890,"Tights Dawn","6","2.99"
890,"Tights Dawn","7","2.99"
890,"Tights Dawn","7","3.99"
890,"Tights Dawn","8","4.99"
890,"Tights Dawn","9","4.99"
891,"Timberland Sky","0","0.99"
891,"Timberland Sky","1","0.99"
891,"Timberland Sky","2","0.99"
891,"Timberland Sky","3","0.99"
891,"Timberland Sky","3","1.99"
891,"Timberland Sky","4","2.99"
891,"Timberland Sky","5","2.99"
891,"Timberland Sky","5","3.99"
891,"Timberland Sky","6","3.99"
891,"Timberland Sky","6","4.99"
891,"Timberland Sky","7","4.99"
891,"Timberland Sky","7","5.99"
891,"Timberland Sky","8","5.99"
891,"Timberland Sky","8","6.99"
891,"Timberland Sky","9","7.99"
892,"Titanic Boondock","0","4.99"
892,"Titanic Boondock","1","4.99"
892,"Titanic Boondock","2","4.99"
892,"Titanic Boondock","4","6.99"
892,"Titanic Boondock","5","6.99"
892,"Titanic Boondock","5","7.99"
892,"Titanic Boondock","6","7.99"
892,"Titanic Boondock","6","8.99"
892,"Titanic Boondock","7","9.99"
892,"Titanic Boondock","8","9.99"
892,"Titanic Boondock","8","10.99"
892,"Titanic Boondock",NULL,"0.00"
892,"Titanic Boondock",NULL,"5.98"
893,"Titans Jerk","1","4.99"
893,"Titans Jerk","2","4.99"
893,"Titans Jerk","3","4.99"
893,"Titans Jerk","4","5.99"
893,"Titans Jerk","5","6.99"
893,"Titans Jerk","6","6.99"
893,"Titans Jerk","7","7.99"
893,"Titans Jerk","7","8.99"
893,"Titans Jerk","8","8.99"
893,"Titans Jerk","8","9.99"
893,"Titans Jerk","9","9.99"
893,"Titans Jerk",NULL,"4.99"
894,"Tomatoes Hellfighters","0","0.99"
894,"Tomatoes Hellfighters","1","0.99"
894,"Tomatoes Hellfighters","2","0.99"
894,"Tomatoes Hellfighters","4","0.99"
894,"Tomatoes Hellfighters","5","0.99"
894,"Tomatoes Hellfighters","7","2.99"
894,"Tomatoes Hellfighters","8","2.99"
895,"Tomorrow Hustler","0","2.99"
895,"Tomorrow Hustler","1","2.99"
895,"Tomorrow Hustler","2","2.99"
895,"Tomorrow Hustler","3","2.99"
895,"Tomorrow Hustler","3","3.99"
895,"Tomorrow Hustler","4","3.99"
895,"Tomorrow Hustler","5","4.99"
895,"Tomorrow Hustler","6","5.99"
895,"Tomorrow Hustler","6","6.99"
895,"Tomorrow Hustler","7","6.99"
895,"Tomorrow Hustler","8","7.99"
896,"Tootsie Pilot","1","0.99"
896,"Tootsie Pilot","2","0.99"
896,"Tootsie Pilot","4","1.99"
896,"Tootsie Pilot","4","2.99"
896,"Tootsie Pilot","5","3.99"
896,"Tootsie Pilot","8","5.99"
897,"Torque Bound","1","4.99"
897,"Torque Bound","2","4.99"
897,"Torque Bound","4","6.99"
897,"Torque Bound","5","6.99"
897,"Torque Bound","6","7.99"
897,"Torque Bound","7","8.99"
897,"Torque Bound","7","9.99"
897,"Torque Bound","8","9.99"
897,"Torque Bound","8","10.99"
897,"Torque Bound","9","10.99"
897,"Torque Bound",NULL,"5.98"
898,"Tourist Pelican","0","4.99"
898,"Tourist Pelican","1","4.99"
898,"Tourist Pelican","2","4.99"
898,"Tourist Pelican","3","4.99"
898,"Tourist Pelican","4","4.99"
898,"Tourist Pelican","4","5.99"
898,"Tourist Pelican","5","6.99"
898,"Tourist Pelican","7","7.99"
898,"Tourist Pelican","7","8.99"
898,"Tourist Pelican","8","8.99"
898,"Tourist Pelican","9","9.99"
899,"Towers Hurricane","0","0.99"
899,"Towers Hurricane","1","0.99"
899,"Towers Hurricane","4","0.99"
899,"Towers Hurricane","5","0.99"
899,"Towers Hurricane","6","0.99"
899,"Towers Hurricane","8","2.99"
900,"Town Ark","1","2.99"
900,"Town Ark","2","2.99"
900,"Town Ark","3","2.99"
900,"Town Ark","5","2.99"
900,"Town Ark","7","3.99"
900,"Town Ark","7","4.99"
900,"Town Ark","8","4.99"
900,"Town Ark","8","5.99"
901,"Tracy Cider","1","0.99"
